Sr.No	Round	Institute	Program	Quota	Category	Opening Rank	Closing Rank
1	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Computer Science & Engineering	Home State	OPDFHS	258845	272986
2	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Computer Science & Engineering	Home State	OPNOHS	62808	142454
3	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Computer Science & Engineering	Home State	OPPHHS	1080773	1080773
4	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Computer Science & Engineering	Home State	SCNOHS	297154	591996
5	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Computer Science & Engineering	Home State	STNOHS	839650	839650
6	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Computer Science & Engineering	Other State	OPDFOS	1105726	1105726
7	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Computer Science & Engineering	Other State	OPNOOS	58557	66003
8	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Computer Science & Engineering	Other State	OPPHOS	670115	670115
9	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Computer Science & Engineering	Other State	SCNOOS	201768	278109
10	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Computer Science & Engineering	Other State	STNOOS	576006	614745
11	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	CSE- DS	Home State	OPDFHS	286415	301823
12	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	CSE- DS	Home State	OPNOHS	89951	148663
13	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	CSE- DS	Home State	SCNOHS	535946	649445
14	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	CSE- DS	Other State	OPNOOS	61784	66782
15	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	CSE- DS	Other State	SCDFOS	332165	332165
16	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	CSE- DS	Other State	STNOOS	657458	657458
17	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Electrical & Electronics Engineering	Home State	OPDFHS	418347	486411
18	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Electrical & Electronics Engineering	Home State	OPNOHS	61011	238050
19	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Electrical & Electronics Engineering	Home State	SCNOHS	551679	1089124
20	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Electrical & Electronics Engineering	Other State	OPNOOS	80584	83873
21	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Electrical & Electronics Engineering	Other State	SCNOOS	317866	317866
22	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Electronics & Communication Engineering	Home State	OPDFHS	381383	402308
23	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Electronics & Communication Engineering	Home State	OPNOHS	149805	215304
24	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Electronics & Communication Engineering	Home State	SCNOHS	505444	955828
25	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Electronics & Communication Engineering	Other State	OPDFOS	101084	101084
26	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Electronics & Communication Engineering	Other State	OPNOOS	72044	77700
27	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Electronics & Communication Engineering	Other State	OPPHOS	1051172	1051172
28	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Electronics & Communication Engineering	Other State	SCNOOS	308681	323539
29	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Electronics & Communication Engineering	Other State	STNOOS	791150	791150
30	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Information Technology	Home State	OPDFHS	297086	343080
31	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Information Technology	Home State	OPNOHS	126003	164525
32	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Information Technology	Home State	SCNOHS	393703	718457
33	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Information Technology	Other State	OPDFOS	75007	75007
34	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Information Technology	Other State	OPNOOS	67258	71889
35	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Information Technology	Other State	OPPHOS	1002333	1002333
36	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Information Technology	Other State	SCNOOS	285483	301998
37	Round 1	Bhagwan Parshuram Institute of Technology, P.S.P-4, Sector-17, Rohini, Delhi-110085	Information Technology	Other State	STNOOS	574485	702584
38	Round 1	Bharati Vidyapeeths College of Engineering	Computer Science & Engineering	All India	NOKMAI	154178	154178
39	Round 1	Bharati Vidyapeeths College of Engineering	Computer Science & Engineering	Home State	OPDFHS	210711	252228
40	Round 1	Bharati Vidyapeeths College of Engineering	Computer Science & Engineering	Home State	OPNOHS	36702	132350
41	Round 1	Bharati Vidyapeeths College of Engineering	Computer Science & Engineering	Home State	OPPHHS	1070615	1070615
42	Round 1	Bharati Vidyapeeths College of Engineering	Computer Science & Engineering	Home State	SCNOHS	294351	584887
43	Round 1	Bharati Vidyapeeths College of Engineering	Computer Science & Engineering	Other State	OPDFOS	143567	143567
44	Round 1	Bharati Vidyapeeths College of Engineering	Computer Science & Engineering	Other State	OPNOOS	56715	65760
45	Round 1	Bharati Vidyapeeths College of Engineering	Computer Science & Engineering	Other State	OPPHOS	631693	631693
46	Round 1	Bharati Vidyapeeths College of Engineering	Computer Science & Engineering	Other State	SCDFOS	435913	435913
47	Round 1	Bharati Vidyapeeths College of Engineering	Computer Science & Engineering	Other State	SCNOOS	253430	276297
48	Round 1	Bharati Vidyapeeths College of Engineering	Computer Science & Engineering	Other State	STNOOS	606042	611899
49	Round 1	Bharati Vidyapeeths College of Engineering	CSE- AIML	Home State	OPDFHS	205901	257268
50	Round 1	Bharati Vidyapeeths College of Engineering	CSE- AIML	Home State	OPNOHS	87253	138116
51	Round 1	Bharati Vidyapeeths College of Engineering	CSE- AIML	Home State	SCNOHS	392970	612327
52	Round 1	Bharati Vidyapeeths College of Engineering	CSE- AIML	Home State	STNOHS	666401	666401
53	Round 1	Bharati Vidyapeeths College of Engineering	CSE- AIML	Other State	OPNOOS	58001	67452
54	Round 1	Bharati Vidyapeeths College of Engineering	CSE- AIML	Other State	OPPHOS	786581	786581
55	Round 1	Bharati Vidyapeeths College of Engineering	CSE- AIML	Other State	SCNOOS	276108	283207
56	Round 1	Bharati Vidyapeeths College of Engineering	CSE- AIML	Other State	STNOOS	626592	626592
57	Round 1	Bharati Vidyapeeths College of Engineering	Electrical & Electronics Engineering	Home State	OPDFHS	570183	578589
58	Round 1	Bharati Vidyapeeths College of Engineering	Electrical & Electronics Engineering	Home State	OPNOHS	170209	227290
59	Round 1	Bharati Vidyapeeths College of Engineering	Electrical & Electronics Engineering	Home State	SCNOHS	705368	1088009
60	Round 1	Bharati Vidyapeeths College of Engineering	Electrical & Electronics Engineering	Home State	STNOHS	1239492	1239492
61	Round 1	Bharati Vidyapeeths College of Engineering	Electrical & Electronics Engineering	Other State	OPNOOS	72152	81497
62	Round 1	Bharati Vidyapeeths College of Engineering	Electrical & Electronics Engineering	Other State	SCNOOS	241058	241058
63	Round 1	Bharati Vidyapeeths College of Engineering	Electrical & Electronics Engineering	Other State	STNOOS	771659	771659
64	Round 1	Bharati Vidyapeeths College of Engineering	Electronics & Communication Engineering	Home State	OPDFHS	350168	370763
65	Round 1	Bharati Vidyapeeths College of Engineering	Electronics & Communication Engineering	Home State	OPNOHS	109486	199005
66	Round 1	Bharati Vidyapeeths College of Engineering	Electronics & Communication Engineering	Home State	SCNOHS	674905	1016564
67	Round 1	Bharati Vidyapeeths College of Engineering	Electronics & Communication Engineering	Other State	OPDFOS	93342	93342
68	Round 1	Bharati Vidyapeeths College of Engineering	Electronics & Communication Engineering	Other State	OPNOOS	70101	77127
69	Round 1	Bharati Vidyapeeths College of Engineering	Electronics & Communication Engineering	Other State	SCNOOS	296251	327967
70	Round 1	Bharati Vidyapeeths College of Engineering	Electronics & Communication Engineering	Other State	STNOOS	690728	832267
71	Round 1	Bharati Vidyapeeths College of Engineering	Information Technology	Home State	OPDFHS	287701	314182
72	Round 1	Bharati Vidyapeeths College of Engineering	Information Technology	Home State	OPNOHS	102406	151132
73	Round 1	Bharati Vidyapeeths College of Engineering	Information Technology	Home State	SCNOHS	614986	676089
74	Round 1	Bharati Vidyapeeths College of Engineering	Information Technology	Other State	OPDFOS	83894	83894
75	Round 1	Bharati Vidyapeeths College of Engineering	Information Technology	Other State	OPNOOS	67100	69746
76	Round 1	Bharati Vidyapeeths College of Engineering	Information Technology	Other State	OPPHOS	1218127	1218127
77	Round 1	Bharati Vidyapeeths College of Engineering	Information Technology	Other State	SCNOOS	285157	285284
78	Round 1	Bharati Vidyapeeths College of Engineering	Information Technology	Other State	STNOOS	656592	656592
79	Round 1	Bharati Vidyapeeths College of Engineering	Instrumentation & Control Engineering (Shift I)	Home State	OPDFHS	594433	594433
80	Round 1	Bharati Vidyapeeths College of Engineering	Instrumentation & Control Engineering (Shift I)	Home State	OPNOHS	188708	254983
81	Round 1	Bharati Vidyapeeths College of Engineering	Instrumentation & Control Engineering (Shift I)	Home State	SCNOHS	646045	1340769
82	Round 1	Bharati Vidyapeeths College of Engineering	Instrumentation & Control Engineering (Shift I)	Other State	OPNOOS	82632	90600
83	Round 1	Bharati Vidyapeeths College of Engineering	Instrumentation & Control Engineering (Shift I)	Other State	SCNOOS	339473	339473
84	Round 1	Delhi Institute of Sciences & Technology (formerly Delhi Institute of Rural Development), (Sister Branch of DIRD) Behind Le Gardens Victorian Palace, G.T. Karnal Road, Nangli Poona, Delhi - 110036	Computer Science & Engineering	Home State	OPDFHS	566699	886805
85	Round 1	Delhi Institute of Sciences & Technology (formerly Delhi Institute of Rural Development), (Sister Branch of DIRD) Behind Le Gardens Victorian Palace, G.T. Karnal Road, Nangli Poona, Delhi - 110036	Computer Science & Engineering	Home State	OPNOHS	62165	377198
86	Round 1	Delhi Institute of Sciences & Technology (formerly Delhi Institute of Rural Development), (Sister Branch of DIRD) Behind Le Gardens Victorian Palace, G.T. Karnal Road, Nangli Poona, Delhi - 110036	Computer Science & Engineering	Home State	SCNOHS	521922	1438192
87	Round 1	Delhi Institute of Sciences & Technology (formerly Delhi Institute of Rural Development), (Sister Branch of DIRD) Behind Le Gardens Victorian Palace, G.T. Karnal Road, Nangli Poona, Delhi - 110036	Computer Science & Engineering	Other State	OPNOOS	57071	108944
88	Round 1	Delhi Institute of Sciences & Technology (formerly Delhi Institute of Rural Development), (Sister Branch of DIRD) Behind Le Gardens Victorian Palace, G.T. Karnal Road, Nangli Poona, Delhi - 110036	Computer Science & Engineering	Other State	SCNOOS	291517	383815
89	Round 1	Delhi Institute of Sciences & Technology (formerly Delhi Institute of Rural Development), (Sister Branch of DIRD) Behind Le Gardens Victorian Palace, G.T. Karnal Road, Nangli Poona, Delhi - 110036	Computer Science & Engineering	Other State	STNOOS	1092100	1092100
90	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Artificial Intelligence & Data Science	Home State	OPDFHS	596751	590057
91	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Artificial Intelligence & Data Science	Home State	OPNOHS	59335	508809
92	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Artificial Intelligence & Data Science	Home State	SCNOHS	613874	1176069
93	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Artificial Intelligence & Data Science	Other State	OPNOOS	77676	119479
94	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Artificial Intelligence & Data Science	Other State	SCNOOS	288355	288355
95	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Artificial Intelligence & Machine Learning	Home State	OPDFHS	664634	775782
96	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Artificial Intelligence & Machine Learning	Home State	OPNOHS	159224	545850
97	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Artificial Intelligence & Machine Learning	Home State	SCNOHS	1070588	1070588
98	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Artificial Intelligence & Machine Learning	Other State	OPNOOS	84025	126456
99	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Artificial Intelligence & Machine Learning	Other State	SCNOOS	407120	407120
100	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	B. Tech. (Computer Science & Applied Mathematics)	Home State	OPDFHS	631905	1139587
101	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	B. Tech. (Computer Science & Applied Mathematics)	Home State	OPNOHS	173255	568322
102	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	B. Tech. (Computer Science & Applied Mathematics)	Home State	SCNOHS	1373630	1373630
103	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	B. Tech. (Computer Science & Applied Mathematics)	Other State	OPNOOS	104797	140685
104	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	B. Tech. (Computer Science & Applied Mathematics)	Other State	SCNOOS	433701	433701
105	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Computer Science & Engineering	Home State	OPDFHS	559547	576104
106	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Computer Science & Engineering	Home State	OPNOHS	150005	487783
107	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Computer Science & Engineering	Home State	SCNOHS	737656	1415746
108	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Computer Science & Engineering	Other State	OPDFOS	128651	149503
109	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Computer Science & Engineering	Other State	OPNOOS	58591	126532
110	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Computer Science & Engineering	Other State	OPPHOS	1166530	1166530
111	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Computer Science & Engineering	Other State	SCNOOS	335053	479118
112	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Computer Science & Engineering	Other State	STNOOS	497148	1176743
113	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Computer Science & Technology	Home State	OPDFHS	885078	616888
114	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Computer Science & Technology	Home State	OPNOHS	203887	545969
115	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Computer Science & Technology	Home State	SCNOHS	1154567	1154567
116	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Computer Science & Technology	Other State	OPDFOS	166002	166002
117	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Computer Science & Technology	Other State	OPNOOS	95494	135035
118	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	Computer Science & Technology	Other State	SCDFOS	949505	949505
119	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	CSE (Cyber Security)	Home State	OPDFHS	819576	819576
120	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	CSE (Cyber Security)	Home State	OPNOHS	201548	550458
121	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	CSE (Cyber Security)	Home State	SCNOHS	606452	1092531
122	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	CSE (Cyber Security)	Other State	OPNOOS	126905	138631
123	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	CSE (Cyber Security)	Other State	SCNOOS	300719	300719
124	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	CSE- AIML	Home State	OPDFHS	1149737	887123
125	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	CSE- AIML	Home State	OPNOHS	204702	525761
126	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	CSE- AIML	Home State	SCNOHS	732808	732808
127	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	CSE- AIML	Other State	OPNOOS	126219	139857
128	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	CSE- AIML	Other State	SCNOOS	288229	421858
129	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	CSE- AIML	Other State	STNOOS	984599	984599
130	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	CSE- DS	Home State	OPDFHS	1117467	1124499
131	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	CSE- DS	Home State	OPNOHS	146103	557168
132	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	CSE- DS	Other State	OPNOOS	111921	141703
133	Round 1	Delhi Technical Campus, 28/1, Knowledge Park, III, Greater NOIDA, UP	CSE- DS	Other State	SCNOOS	428095	428095
134	Round 1	Dr. Akhilesh Das Gupta Institute of Professional Studies ( formerly Dr. Akhilesh Das Gupta Institute of Technology & Management), FC-26, Shastri Park, New Delhi - 110053	Artificial Intelligence & Data Science	Home State	OPDFHS	764837	913799
135	Round 1	Dr. Akhilesh Das Gupta Institute of Professional Studies ( formerly Dr. Akhilesh Das Gupta Institute of Technology & Management), FC-26, Shastri Park, New Delhi - 110053	Artificial Intelligence & Data Science	Home State	OPNOHS	147823	282408
136	Round 1	Dr. Akhilesh Das Gupta Institute of Professional Studies ( formerly Dr. Akhilesh Das Gupta Institute of Technology & Management), FC-26, Shastri Park, New Delhi - 110053	Artificial Intelligence & Data Science	Home State	SCNOHS	399797	1424173
137	Round 1	Dr. Akhilesh Das Gupta Institute of Professional Studies ( formerly Dr. Akhilesh Das Gupta Institute of Technology & Management), FC-26, Shastri Park, New Delhi - 110053	Artificial Intelligence & Data Science	Other State	OPDFOS	135019	135019
138	Round 1	Dr. Akhilesh Das Gupta Institute of Professional Studies ( formerly Dr. Akhilesh Das Gupta Institute of Technology & Management), FC-26, Shastri Park, New Delhi - 110053	Artificial Intelligence & Data Science	Other State	OPNOOS	81665	104575
139	Round 1	Dr. Akhilesh Das Gupta Institute of Professional Studies ( formerly Dr. Akhilesh Das Gupta Institute of Technology & Management), FC-26, Shastri Park, New Delhi - 110053	Artificial Intelligence & Data Science	Other State	SCNOOS	311484	360166
140	Round 1	Dr. Akhilesh Das Gupta Institute of Professional Studies ( formerly Dr. Akhilesh Das Gupta Institute of Technology & Management), FC-26, Shastri Park, New Delhi - 110053	Artificial Intelligence & Data Science	Other State	STNOOS	1185812	1185812
141	Round 1	Dr. Akhilesh Das Gupta Institute of Professional Studies ( formerly Dr. Akhilesh Das Gupta Institute of Technology & Management), FC-26, Shastri Park, New Delhi - 110053	Artificial Intelligence & Data Science (Shift II)	Home State	OPDFHS	921301	945117
142	Round 1	Dr. Akhilesh Das Gupta Institute of Professional Studies ( formerly Dr. Akhilesh Das Gupta Institute of Technology & Management), FC-26, Shastri Park, New Delhi - 110053	Artificial Intelligence & Data Science (Shift II)	Home State	OPNOHS	218804	292973
143	Round 1	Dr. Akhilesh Das Gupta Institute of Professional Studies ( formerly Dr. Akhilesh Das Gupta Institute of Technology & Management), FC-26, Shastri Park, New Delhi - 110053	Artificial Intelligence & Data Science (Shift II)	Other State	OPNOOS	96166	106333
